,Source,Location ID,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Minute,GHI (w/m2),Temperature (c),Relative Humidity (%),Solar Zenith Angle (Degree),Wind Direction (Degree),Wind Speed (m/s)
3709,NSRDB,405740,33.49,-107.74,2165,2015,6,4,13,30,254,18.015313720703148,15.902664184570312,73.7280312713298,272.10894775390625,1.1972453594207764
3710,NSRDB,405740,33.49,-107.74,2165,2015,6,4,14,30,478,21.947351074218773,14.175240516662598,61.54087352720378,219.29653930664062,1.746051549911499
3711,NSRDB,405740,33.49,-107.74,2165,2015,6,4,15,30,690,24.836175537109398,13.882808685302734,49.10018286794067,208.76565551757812,2.6293435096740723
3712,NSRDB,405740,33.49,-107.74,2165,2015,6,4,16,30,870,26.860040283203148,13.072803497314453,36.61331803422891,208.1511993408203,3.145390748977661
3713,NSRDB,405740,33.49,-107.74,2165,2015,6,4,17,30,1001,28.429193115234398,12.085504531860352,24.45611598470768,208.89955139160156,3.5805208683013916
3714,NSRDB,405740,33.49,-107.74,2165,2015,6,4,18,30,1074,29.383935546875023,11.232404708862305,14.01968962486346,211.69598388671875,3.924295425415039
3715,NSRDB,405740,33.49,-107.74,2165,2015,6,4,19,30,1083,29.291070556640648,10.84799575805664,11.929282082757638,215.67816162109375,4.164477825164795
3716,NSRDB,405740,33.49,-107.74,2165,2015,6,4,20,30,624,28.136346435546898,11.218623161315918,20.884671646795724,219.89663696289062,4.335986614227295
3717,NSRDB,405740,33.49,-107.74,2165,2015,6,4,21,30,541,26.528649902343773,12.383942604064941,32.76333778280684,225.0989990234375,4.37338924407959
3718,NSRDB,405740,33.49,-107.74,2165,2015,6,4,22,30,340,24.951348876953148,14.227082252502441,45.20180939486264,231.8028564453125,4.076523303985596
3719,NSRDB,405740,33.49,-107.74,2165,2015,6,4,23,30,234,23.484521484375023,16.905746459960938,57.67722173540409,236.59083557128906,3.503206729888916
3720,NSRDB,405740,33.49,-107.74,2165,2015,6,5,0,30,176,21.593011474609398,23.455392837524414,69.9569860243148,238.15431213378906,2.907283306121826
3721,NSRDB,405740,33.49,-107.74,2165,2015,6,5,1,30,47,19.452996826171898,33.68037414550781,81.84736237267467,244.08541870117188,2.503208875656128
3722,NSRDB,405740,33.49,-107.74,2165,2015,6,5,2,30,0,18.038903808593773,40.92556381225586,93.11794851135207,256.1431579589844,2.2663092613220215
3723,NSRDB,405740,33.49,-107.74,2165,2015,6,5,3,30,0,17.280236816406273,44.639095306396484,103.44294869122388,267.79351806640625,1.9846539497375488
3724,NSRDB,405740,33.49,-107.74,2165,2015,6,5,4,30,0,16.688867187500023,47.418365478515625,112.35379812953008,276.1259460449219,1.6826626062393188
3725,NSRDB,405740,33.49,-107.74,2165,2015,6,5,5,30,0,16.207666015625023,48.99055480957031,119.20009710341358,274.30792236328125,1.4856390953063965
3726,NSRDB,405740,33.49,-107.74,2165,2015,6,5,6,30,0,15.769067382812523,48.92975616455078,123.21346072180035,258.8975830078125,1.5881215333938599
3727,NSRDB,405740,33.49,-107.74,2165,2015,6,5,7,30,0,15.225244140625023,47.36771011352539,123.77550009286679,243.08050537109375,1.994119644165039
3728,NSRDB,405740,33.49,-107.74,2165,2015,6,5,8,30,0,14.619714355468773,46.037071228027344,120.78685683415173,238.1082763671875,2.3509836196899414
3729,NSRDB,405740,33.49,-107.74,2165,2015,6,5,9,30,0,14.065820312500023,46.17824172973633,114.7387478921225,247.58914184570312,2.4567549228668213
3730,NSRDB,405740,33.49,-107.74,2165,2015,6,5,10,30,0,13.595208740234398,47.77618408203125,106.3920483683948,260.05474853515625,2.3188841342926025
3731,NSRDB,405740,33.49,-107.74,2165,2015,6,5,11,30,0,13.629052734375023,50.110618591308594,96.44854650155959,268.8504333496094,2.019540309906006
3732,NSRDB,405740,33.49,-107.74,2165,2015,6,5,12,30,38,15.366357421875023,44.7950439453125,85.43104476165121,274.751953125,1.7322280406951904
3733,NSRDB,405740,33.49,-107.74,2165,2015,6,5,13,30,242,18.582238769531273,34.66944122314453,73.70610637314127,269.57208251953125,1.8086878061294556
3734,NSRDB,405740,33.49,-107.74,2165,2015,6,5,14,30,460,21.785089111328148,29.79277992248535,61.525363351739756,245.52542114257812,2.230659008026123
3735,NSRDB,405740,33.49,-107.74,2165,2015,6,5,15,30,269,24.290399169921898,28.185888290405273,49.08794410713995,231.8642578125,2.5825302600860596
3736,NSRDB,405740,33.49,-107.74,2165,2015,6,5,16,30,183,26.109765625000023,26.887115478515625,36.59959946304942,221.9764862060547,2.8283207416534424
3737,NSRDB,405740,33.49,-107.74,2165,2015,6,5,17,30,242,26.936090087890648,27.25691795349121,24.430771654973654,213.88400268554688,3.058590888977051
3738,NSRDB,405740,33.49,-107.74,2165,2015,6,5,18,30,480,26.464746093750023,30.260047912597656,13.953502098760737,209.96307373046875,3.241539239883423
3739,NSRDB,405740,33.49,-107.74,2165,2015,6,5,19,30,289,25.474542236328148,33.870601654052734,11.811066101639028,209.8806915283203,3.340358257293701
3740,NSRDB,405740,33.49,-107.74,2165,2015,6,5,20,30,210,24.401879882812523,37.18205642700195,20.786670375676138,212.59530639648438,3.259535312652588
3741,NSRDB,405740,33.49,-107.74,2165,2015,6,5,21,30,253,23.225427246093773,40.82060623168945,32.676604983620194,216.91265869140625,3.000945568084717
3742,NSRDB,405740,33.49,-107.74,2165,2015,6,5,22,30,128,22.106164550781273,44.10791778564453,45.117830906099755,221.35951232910156,2.68990421295166
3743,NSRDB,405740,33.49,-107.74,2165,2015,6,5,23,30,259,21.016198730468773,47.20746994018555,57.5920162712382,223.62136840820312,2.339959144592285
3744,NSRDB,405740,33.49,-107.74,2165,2015,6,6,0,30,143,19.697076416015648,52.781593322753906,69.86831184858276,228.0082244873047,1.7536101341247559
3745,NSRDB,405740,33.49,-107.74,2165,2015,6,6,1,30,46,18.204888916015648,62.24346923828125,81.75371748320536,246.62477111816406,1.0834999084472656
3746,NSRDB,405740,33.49,-107.74,2165,2015,6,6,2,30,0,17.104516601562523,71.04556274414062,93.01825837274752,281.2909240722656,0.6173567175865173
3747,NSRDB,405740,33.49,-107.74,2165,2015,6,6,3,30,0,16.539514160156273,72.28296661376953,103.33669367692414,332.3394775390625,0.4889722466468811
3748,NSRDB,405740,33.49,-107.74,2165,2015,6,6,4,30,0,16.100122070312523,71.80276489257812,112.24152273633696,42.10591506958008,0.7344011068344116
3749,NSRDB,405740,33.49,-107.74,2165,2015,6,6,5,30,0,15.760278320312523,70.79301452636719,119.08440627663263,73.55390930175781,1.167388677597046
3750,NSRDB,405740,33.49,-107.74,2165,2015,6,6,6,30,0,15.422204589843773,70.14635467529297,123.0999196531094,94.24919128417969,1.6327589750289917
3751,NSRDB,405740,33.49,-107.74,2165,2015,6,6,7,30,0,14.838739013671898,73.72492218017578,123.67172547911477,105.4011459350586,1.8952698707580566
3752,NSRDB,405740,33.49,-107.74,2165,2015,6,6,8,30,0,14.039575195312523,76.98873901367188,120.6991091679287,107.71473693847656,1.882131814956665
3753,NSRDB,405740,33.49,-107.74,2165,2015,6,6,9,30,0,13.218164062500023,80.48523712158203,114.66927784431375,110.55181884765625,1.7278313636779785
3754,NSRDB,405740,33.49,-107.74,2165,2015,6,6,10,30,0,12.610345458984398,84.48384094238281,106.33968668103513,116.66075134277344,1.5896620750427246
3755,NSRDB,405740,33.49,-107.74,2165,2015,6,6,11,30,0,12.665826416015648,86.93894958496094,96.41062822834895,127.02284240722656,1.5811182260513306
3756,NSRDB,405740,33.49,-107.74,2165,2015,6,6,12,30,49,14.158074951171898,86.10293579101562,85.40467251364083,139.3924102783203,1.5950347185134888
3757,NSRDB,405740,33.49,-107.74,2165,2015,6,6,13,30,239,16.628320312500023,77.81432342529297,73.688558920662,152.8471221923828,1.8124415874481201
3758,NSRDB,405740,33.49,-107.74,2165,2015,6,6,14,30,455,19.300744628906273,62.01453399658203,61.51401323043894,177.2867431640625,2.4261107444763184
3759,NSRDB,405740,33.49,-107.74,2165,2015,6,6,15,30,482,21.702142333984398,48.92491912841797,49.07979786030656,195.82354736328125,3.0356175899505615
3760,NSRDB,405740,33.49,-107.74,2165,2015,6,6,16,30,716,23.672357177734398,40.66856384277344,36.590154828262236,202.54208374023438,3.497345447540283
3761,NSRDB,405740,33.49,-107.74,2165,2015,6,6,17,30,775,25.431146240234398,34.043670654296875,24.410398687987495,206.79214477539062,3.9721429347991943
3762,NSRDB,405740,33.49,-107.74,2165,2015,6,6,18,30,795,26.920007324218773,28.86703872680664,13.893964215741505,210.57797241210938,4.4505205154418945
3763,NSRDB,405740,33.49,-107.74,2165,2015,6,6,19,30,429,28.134332275390648,25.05689811706543,11.698557381416009,214.49539184570312,4.8810505867004395
3764,NSRDB,405740,33.49,-107.74,2165,2015,6,6,20,30,587,28.844232177734398,22.59937286376953,20.691789570805412,218.61508178710938,5.2036285400390625
3765,NSRDB,405740,33.49,-107.74,2165,2015,6,6,21,30,365,28.730035400390648,21.68110466003418,32.59202639744508,222.83404541015625,5.325803756713867
3766,NSRDB,405740,33.49,-107.74,2165,2015,6,6,22,30,726,27.654656982421898,22.32712173461914,45.03575053978118,227.66819763183594,5.248048305511475
3767,NSRDB,405740,33.49,-107.74,2165,2015,6,6,23,30,127,26.017510986328148,24.42026138305664,57.50877598524677,232.0586395263672,4.971670150756836
3768,NSRDB,405740,33.49,-107.74,2165,2015,6,7,0,30,311,24.015283203125023,28.00436019897461,69.78186581404307,236.75218200683594,4.3142876625061035
3769,NSRDB,405740,33.49,-107.74,2165,2015,6,7,1,30,104,21.717279052734398,35.31254959106445,81.6627216037009,242.0567626953125,3.395902156829834
3770,NSRDB,405740,33.49,-107.74,2165,2015,6,7,2,30,0,19.986077880859398,44.05590057373047,92.92176143246448,251.54522705078125,2.614598274230957
3771,NSRDB,405740,33.49,-107.74,2165,2015,6,7,3,30,0,19.028741455078148,49.29159164428711,103.23433450998101,266.754638671875,2.0458121299743652
3772,NSRDB,405740,33.49,-107.74,2165,2015,6,7,4,30,0,18.228936767578148,51.689308166503906,112.1339692270839,293.808349609375,1.7802543640136719
3773,NSRDB,405740,33.49,-107.74,2165,2015,6,7,5,30,0,17.336511230468773,52.062374114990234,118.97430181528972,326.3963928222656,1.9212846755981445
3774,NSRDB,405740,33.49,-107.74,2165,2015,6,7,6,30,0,16.462976074218773,52.15222930908203,122.99268029811304,350.3365783691406,2.266639232635498
3775,NSRDB,405740,33.49,-107.74,2165,2015,6,7,7,30,0,15.564691162109398,52.876670837402344,123.57459436818311,4.246711730957031,2.5639123916625977
3776,NSRDB,405740,33.49,-107.74,2165,2015,6,7,8,30,0,14.552239990234398,54.843788146972656,120.6179020305015,12.976699829101562,2.6861572265625
3777,NSRDB,405740,33.49,-107.74,2165,2015,6,7,9,30,0,13.680657958984398,57.687950134277344,114.60594097796672,19.398292541503906,2.6063318252563477
3778,NSRDB,405740,33.49,-107.74,2165,2015,6,7,10,30,0,13.091149902343773,60.391754150390625,106.29293921715713,25.612548828125,2.3570151329040527
3779,NSRDB,405740,33.49,-107.74,2165,2015,6,7,11,30,0,13.165643310546898,62.76506042480469,96.37781844160259,31.39560317993164,2.0103368759155273
3780,NSRDB,405740,33.49,-107.74,2165,2015,6,7,12,30,50,15.019738769531273,58.94343948364258,85.38298173688217,35.89032745361328,1.5142624378204346
3781,NSRDB,405740,33.49,-107.74,2165,2015,6,7,13,30,243,18.797906494140648,44.980106353759766,73.67534671205833,39.997310638427734,0.7636876702308655
3782,NSRDB,405740,33.49,-107.74,2165,2015,6,7,14,30,462,22.769189453125023,32.7672119140625,61.50676574972624,199.90455627441406,0.9966453909873962
3783,NSRDB,405740,33.49,-107.74,2165,2015,6,7,15,30,670,25.752069091796898,26.73025131225586,49.07567175768608,223.4244842529297,2.0297446250915527
3784,NSRDB,405740,33.49,-107.74,2165,2015,6,7,16,30,846,27.961450195312523,22.990821838378906,36.58489597829996,226.96153259277344,2.615995407104492
3785,NSRDB,405740,33.49,-107.74,2165,2015,6,7,17,30,975,29.688287353515648,20.206993103027344,24.39489390718724,229.16575622558594,3.05222225189209
3786,NSRDB,405740,33.49,-107.74,2165,2015,6,7,18,30,1047,30.853051757812523,18.330583572387695,13.841009911448268,231.6009979248047,3.424862861633301
3787,NSRDB,405740,33.49,-107.74,2165,2015,6,7,19,30,993,31.404901123046898,17.07990837097168,11.591815758293734,234.87008666992188,3.6953303813934326
3788,NSRDB,405740,33.49,-107.74,2165,2015,6,7,20,30,727,31.392297363281273,16.343624114990234,20.60005911610493,239.1826629638672,3.7798852920532227
3789,NSRDB,405740,33.49,-107.74,2165,2015,6,7,21,30,700,30.838922119140648,16.149826049804688,32.50964139804352,247.10011291503906,3.7020163536071777
3790,NSRDB,405740,33.49,-107.74,2165,2015,6,7,22,30,601,29.639916992187523,16.46253776550293,44.955617927062235,257.510498046875,3.5871994495391846
3791,NSRDB,405740,33.49,-107.74,2165,2015,6,7,23,30,428,27.856958007812523,17.371477127075195,57.42755768273642,270.0912170410156,3.5052621364593506
3792,NSRDB,405740,33.49,-107.74,2165,2015,6,8,0,30,127,25.389489746093773,19.925121307373047,69.6977077629242,284.5982666015625,3.4163928031921387
3793,NSRDB,405740,33.49,-107.74,2165,2015,6,8,1,30,52,22.325830078125023,25.613895416259766,81.57442624673219,300.207763671875,3.506974220275879
3794,NSRDB,405740,33.49,-107.74,2165,2015,6,8,2,30,0,19.990686035156273,31.002601623535156,92.82853719585086,315.1604919433594,3.9067928791046143
3795,NSRDB,405740,33.49,-107.74,2165,2015,6,8,3,30,0,18.668450927734398,33.49332809448242,103.13594992214914,323.7572326660156,4.282175064086914
3796,NSRDB,405740,33.49,-107.74,2165,2015,6,8,4,30,0,17.605737304687523,35.71670913696289,112.03121075259234,329.501708984375,4.450568199157715
3797,NSRDB,405740,33.49,-107.74,2165,2015,6,8,5,30,0,16.735040283203148,37.841552734375,118.86984540937699,334.0450439453125,4.470397472381592
3798,NSRDB,405740,33.49,-107.74,2165,2015,6,8,6,30,0,16.135491943359398,39.594635009765625,122.89178809450044,339.3047180175781,4.406545639038086
3799,NSRDB,405740,33.49,-107.74,2165,2015,6,8,7,30,0,15.796868896484398,41.01446533203125,123.48413478815971,345.1563720703125,4.288702964782715
3800,NSRDB,405740,33.49,-107.74,2165,2015,6,8,8,30,0,15.492028808593773,43.05165481567383,120.54324750711551,351.5353088378906,4.04803991317749
3801,NSRDB,405740,33.49,-107.74,2165,2015,6,8,9,30,0,15.121881103515648,46.34148025512695,114.54873472089596,357.5299072265625,3.726396322250366
3802,NSRDB,405740,33.49,-107.74,2165,2015,6,8,10,30,0,14.777337646484398,50.91189193725586,106.2517894581835,4.2806854248046875,3.4172866344451904
3803,NSRDB,405740,33.49,-107.74,2165,2015,6,8,11,30,0,14.830895996093773,56.23943328857422,96.35008741749363,13.111503601074219,3.098491668701172
3804,NSRDB,405740,33.49,-107.74,2165,2015,6,8,12,30,2,16.248651123046898,57.403446197509766,85.36591760234127,22.33721160888672,2.6600699424743652
3805,NSRDB,405740,33.49,-107.74,2165,2015,6,8,13,30,30,19.165765380859398,52.50603485107422,73.66640568789401,32.726295471191406,2.27640962600708
3806,NSRDB,405740,33.49,-107.74,2165,2015,6,8,14,30,97,22.039910888671898,44.6617431640625,61.503546757429916,57.90650177001953,2.286644458770752
3807,NSRDB,405740,33.49,-107.74,2165,2015,6,8,15,30,274,23.927789306640648,38.08234405517578,49.07548164794268,76.76847839355469,2.378145456314087
3808,NSRDB,405740,33.49,-107.74,2165,2015,6,8,16,30,683,25.146081542968773,34.99330139160156,36.5837269163709,90.62525177001953,2.307004928588867
3809,NSRDB,405740,33.49,-107.74,2165,2015,6,8,17,30,679,25.828179931640648,34.76292037963867,24.384149251593755,105.87751007080078,2.263178825378418
3810,NSRDB,405740,33.49,-107.74,2165,2015,6,8,18,30,755,25.837762451171898,37.21627426147461,13.79456658300849,120.819580078125,2.2990710735321045
3811,NSRDB,405740,33.49,-107.74,2165,2015,6,8,19,30,674,25.274163818359398,41.244850158691406,11.490902205848982,131.1939697265625,2.3580667972564697
3812,NSRDB,405740,33.49,-107.74,2165,2015,6,8,20,30,199,24.431878662109398,45.249412536621094,20.511513562501364,137.29258728027344,2.356764793395996
3813,NSRDB,405740,33.49,-107.74,2165,2015,6,8,21,30,267,23.478631591796898,48.648414611816406,32.4294946631444,137.3259735107422,2.320563316345215
3814,NSRDB,405740,33.49,-107.74,2165,2015,6,8,22,30,217,22.429437255859398,51.85710906982422,44.87748837959726,133.412353515625,2.324277400970459
3815,NSRDB,405740,33.49,-107.74,2165,2015,6,8,23,30,104,21.401849365234398,54.65914535522461,57.348424462955606,128.37173461914062,2.384793519973755
3816,NSRDB,405740,33.49,-107.74,2165,2015,6,9,0,30,116,20.353021240234398,58.133453369140625,69.61590700517895,125.15003967285156,2.3882017135620117
3817,NSRDB,405740,33.49,-107.74,2165,2015,6,9,1,30,41,19.109521484375023,63.73440170288086,81.48890785483692,125.6912841796875,2.2887606620788574
3818,NSRDB,405740,33.49,-107.74,2165,2015,6,9,2,30,0,18.112115478515648,68.1754150390625,92.73866465972728,133.823974609375,2.240630626678467
3819,NSRDB,405740,33.49,-107.74,2165,2015,6,9,3,30,0,17.533502197265648,70.11679077148438,103.04161752254623,150.871826171875,2.3222286701202393
3820,NSRDB,405740,33.49,-107.74,2165,2015,6,9,4,30,0,17.055596923828148,71.80060577392578,111.93331881873425,168.4423828125,2.478598117828369
3821,NSRDB,405740,33.49,-107.74,2165,2015,6,9,5,30,0,16.592828369140648,74.22323608398438,118.77109675588102,184.40623474121094,2.5563883781433105
3822,NSRDB,405740,33.49,-107.74,2165,2015,6,9,6,30,0,16.089532470703148,77.72258758544922,122.7972863120366,197.65879821777344,2.3944857120513916
3823,NSRDB,405740,33.49,-107.74,2165,2015,6,9,7,30,0,15.616876220703148,81.15914916992188,123.40037244377318,209.73509216308594,1.969286561012268
3824,NSRDB,405740,33.49,-107.74,2165,2015,6,9,8,30,0,15.284600830078148,83.42627716064453,120.4751551309941,225.13656616210938,1.4609516859054565
3825,NSRDB,405740,33.49,-107.74,2165,2015,6,9,9,30,0,15.078485107421898,84.45367431640625,114.49765375732626,256.4052734375,1.103423833847046
3826,NSRDB,405740,33.49,-107.74,2165,2015,6,9,10,30,0,14.987084960937523,84.65763092041016,106.21621809894418,296.44580078125,0.9416379928588867
3827,NSRDB,405740,33.49,-107.74,2165,2015,6,9,11,30,0,15.209802246093773,84.20734405517578,96.32740275977635,341.3707275390625,1.0067369937896729
3828,NSRDB,405740,33.49,-107.74,2165,2015,6,9,12,30,22,16.227441406250023,80.74625396728516,85.35343653214576,23.06170654296875,1.1795635223388672
3829,NSRDB,405740,33.49,-107.74,2165,2015,6,9,13,30,66,17.836816406250023,75.03677368164062,73.66168298893868,57.685428619384766,1.4601491689682007
3830,NSRDB,405740,33.49,-107.74,2165,2015,6,9,14,30,161,18.983544921875023,72.18521118164062,61.50429211939922,97.33037567138672,1.9673972129821777
3831,NSRDB,405740,33.49,-107.74,2165,2015,6,9,15,30,357,19.542230224609398,71.96296691894531,49.07915110744555,119.49058532714844,2.46445369720459
3832,NSRDB,405740,33.49,-107.74,2165,2015,6,9,16,30,629,19.993859863281273,71.77735900878906,36.58655735598601,131.67623901367188,2.8017542362213135
3833,NSRDB,405740,33.49,-107.74,2165,2015,6,9,17,30,790,20.365655517578148,71.24365997314453,24.378059998348192,140.12655639648438,2.9722800254821777
3834,NSRDB,405740,33.49,-107.74,2165,2015,6,9,18,30,721,20.666650390625023,70.31096649169922,13.754559070318649,147.0382537841797,2.9672584533691406
3835,NSRDB,405740,33.49,-107.74,2165,2015,6,9,19,30,269,20.861962890625023,69.63922119140625,11.39588086362771,155.05865478515625,2.8020968437194824
3836,NSRDB,405740,33.49,-107.74,2165,2015,6,9,20,30,207,20.900018310546898,69.1324234008789,20.426194935289516,165.50436401367188,2.4777426719665527
3837,NSRDB,405740,33.49,-107.74,2165,2015,6,9,21,30,537,20.739129638671898,67.59016418457031,32.35163978374378,180.26333618164062,2.0577476024627686
3838,NSRDB,405740,33.49,-107.74,2165,2015,6,9,22,30,552,20.453912353515648,66.60820007324219,44.80142854026174,199.54946899414062,1.6187580823898315
3839,NSRDB,405740,33.49,-107.74,2165,2015,6,9,23,30,187,19.984582519531273,68.17778778076172,57.27145417295978,226.95318603515625,1.2971644401550293
3840,NSRDB,405740,33.49,-107.74,2165,2015,6,10,0,30,193,19.192529296875023,71.90969848632812,69.53655114767783,265.1409606933594,1.2757799625396729
3841,NSRDB,405740,33.49,-107.74,2165,2015,6,10,1,30,35,18.101373291015648,75.64717864990234,81.40626618186747,304.4570007324219,1.5179781913757324
3842,NSRDB,405740,33.49,-107.74,2165,2015,6,10,2,30,0,17.180535888671898,77.05571746826172,92.65222223066858,329.310791015625,1.6385481357574463
3843,NSRDB,405740,33.49,-107.74,2165,2015,6,10,3,30,0,16.689508056640648,76.71060180664062,102.95141372474484,342.56707763671875,1.4661624431610107
3844,NSRDB,405740,33.49,-107.74,2165,2015,6,10,4,30,0,16.420678710937523,76.29603576660156,111.8403632279798,352.64434814453125,1.1752772331237793
3845,NSRDB,405740,33.49,-107.74,2165,2015,6,10,5,30,0,16.389337158203148,79.67926788330078,118.67811351643257,4.7944183349609375,0.9067478775978088
3846,NSRDB,405740,33.49,-107.74,2165,2015,6,10,6,30,0,16.463769531250023,80.72058868408203,122.70921602296511,33.57305145263672,0.8098700046539307
3847,NSRDB,405740,33.49,-107.74,2165,2015,6,10,7,30,0,16.384637451171898,78.91849517822266,123.3233306974468,68.68272399902344,0.8730258941650391
3848,NSRDB,405740,33.49,-107.74,2165,2015,6,10,8,30,0,16.139489746093773,80.31913757324219,120.4136318775881,92.62147521972656,0.99373459815979
3849,NSRDB,405740,33.49,-107.74,2165,2015,6,10,9,30,0,15.771447753906273,80.49507904052734,114.45269003846312,101.63601684570312,1.0413572788238525
3850,NSRDB,405740,33.49,-107.74,2165,2015,6,10,10,30,0,15.258996582031273,79.67631530761719,106.18620307662093,106.64842224121094,0.9290710687637329
3851,NSRDB,405740,33.49,-107.74,2165,2015,6,10,11,30,0,15.301538085937523,84.44011688232422,96.3097294487049,122.80862426757812,0.7225309610366821
3852,NSRDB,405740,33.49,-107.74,2165,2015,6,10,12,30,50,16.213159179687523,85.72394561767578,85.34549799022255,160.16162109375,0.9299982786178589
3853,NSRDB,405740,33.49,-107.74,2165,2015,6,10,13,30,240,18.426080322265648,70.94371795654297,73.66112530462607,216.90164184570312,1.7096443176269531
3854,NSRDB,405740,33.49,-107.74,2165,2015,6,10,14,30,456,21.319451904296898,58.19322967529297,61.508938242665025,230.78579711914062,2.2993760108947754
3855,NSRDB,405740,33.49,-107.74,2165,2015,6,10,15,30,663,23.684167480468773,50.87080764770508,49.08660453919677,239.017822265625,2.5356438159942627
3856,NSRDB,405740,33.49,-107.74,2165,2015,6,10,16,30,839,25.997094726562523,41.250511169433594,36.593297707702234,240.7821502685547,2.721503734588623
3857,NSRDB,405740,33.49,-107.74,2165,2015,6,10,17,30,969,28.092401123046898,33.60806655883789,24.376521439814923,238.0706024169922,2.9210476875305176
3858,NSRDB,405740,33.49,-107.74,2165,2015,6,10,18,30,1043,29.526696777343773,29.39743995666504,13.720907769056424,235.48106384277344,3.16448974609375
3859,NSRDB,405740,33.49,-107.74,2165,2015,6,10,19,30,1055,30.328240966796898,27.149986267089844,11.30681662014176,235.4317169189453,3.4280569553375244
3860,NSRDB,405740,33.49,-107.74,2165,2015,6,10,20,30,1003,30.526605224609398,26.152145385742188,20.344148085036508,237.22877502441406,3.6208157539367676
3861,NSRDB,405740,33.49,-107.74,2165,2015,6,10,21,30,892,30.061303710937523,26.35873031616211,32.27613047435981,237.89053344726562,3.7397007942199707
3862,NSRDB,405740,33.49,-107.74,2165,2015,6,10,22,30,731,28.863610839843773,27.98417854309082,44.72750148566809,239.2039337158203,3.9014716148376465
3863,NSRDB,405740,33.49,-107.74,2165,2015,6,10,23,30,533,27.004296875000023,31.42673683166504,57.196716634896845,242.7213592529297,4.055522441864014
3864,NSRDB,405740,33.49,-107.74,2165,2015,6,11,0,30,317,24.659020996093773,37.10974884033203,69.45971485546538,247.7929229736328,3.9907326698303223
3865,NSRDB,405740,33.49,-107.74,2165,2015,6,11,1,30,110,21.951593017578148,46.28081512451172,81.32657903600283,254.49658203125,3.683213710784912
3866,NSRDB,405740,33.49,-107.74,2165,2015,6,11,2,30,0,19.729150390625023,56.46084976196289,92.56928764287244,263.39093017578125,3.554089069366455
3867,NSRDB,405740,33.49,-107.74,2165,2015,6,11,3,30,0,18.339471435546898,64.04985809326172,102.86541367425967,274.69476318359375,3.630293369293213
3868,NSRDB,405740,33.49,-107.74,2165,2015,6,11,4,30,0,17.146752929687523,70.95103454589844,111.75241202182892,284.94476318359375,3.6107888221740723
3869,NSRDB,405740,33.49,-107.74,2165,2015,6,11,5,30,0,16.019158935546898,77.26653289794922,118.59095127604473,291.6402282714844,3.511359214782715
3870,NSRDB,405740,33.49,-107.74,2165,2015,6,11,6,30,0,14.944970703125023,82.7823486328125,122.62761607379312,295.215576171875,3.395758628845215
3871,NSRDB,405740,33.49,-107.74,2165,2015,6,11,7,30,0,13.940545654296898,87.91963195800781,123.25303055202696,296.66864013671875,3.303281784057617
3872,NSRDB,405740,33.49,-107.74,2165,2015,6,11,8,30,0,13.030206298828148,92.73225402832031,120.35868216067696,298.0174560546875,3.202268362045288
3873,NSRDB,405740,33.49,-107.74,2165,2015,6,11,9,30,0,12.219140625000023,96.88028717041016,114.41383279509874,298.8197021484375,3.0737719535827637
3874,NSRDB,405740,33.49,-107.74,2165,2015,6,11,10,30,0,11.511010742187523,99.9277572631836,106.16171960208221,299.728271484375,2.9714853763580322
3875,NSRDB,405740,33.49,-107.74,2165,2015,6,11,11,30,0,11.533929443359398,96.80391693115234,96.29702989247451,300.446533203125,2.9061508178710938
3876,NSRDB,405740,33.49,-107.74,2165,2015,6,11,12,30,53,13.227838134765648,81.7496337890625,85.34203126071768,299.93646240234375,2.7621374130249023
3877,NSRDB,405740,33.49,-107.74,2165,2015,6,11,13,30,251,16.722863769531273,55.85981750488281,73.66466447346114,295.24407958984375,2.683319330215454
3878,NSRDB,405740,33.49,-107.74,2165,2015,6,11,14,30,474,20.528466796875023,35.1465950012207,61.51740740371835,280.09869384765625,2.7282891273498535
3879,NSRDB,405740,33.49,-107.74,2165,2015,6,11,15,30,687,23.463128662109398,25.872398376464844,49.09775428908261,266.7974548339844,2.7172884941101074
3880,NSRDB,405740,33.49,-107.74,2165,2015,6,11,16,30,868,25.817590332031273,21.398391723632812,36.603848958763116,257.00213623046875,2.7703399658203125
3881,NSRDB,405740,33.49,-107.74,2165,2015,6,11,17,30,1001,27.713647460937523,18.31568145751953,24.37942219790287,248.3999786376953,2.994384765625
3882,NSRDB,405740,33.49,-107.74,2165,2015,6,11,18,30,1075,29.078729248046898,16.37006378173828,13.693525513509726,244.00576782226562,3.345250129699707
3883,NSRDB,405740,33.49,-107.74,2165,2015,6,11,19,30,1084,29.828057861328148,15.610883712768555,11.223772467374218,243.59219360351562,3.7442262172698975
3884,NSRDB,405740,33.49,-107.74,2165,2015,6,11,20,30,1027,29.941796875000023,16.22971534729004,20.265417127448586,245.580322265625,4.1091084480285645
3885,NSRDB,405740,33.49,-107.74,2165,2015,6,11,21,30,910,29.393457031250023,18.378158569335938,32.20301612887766,249.0909423828125,4.43793249130249
3886,NSRDB,405740,33.49,-107.74,2165,2015,6,11,22,30,741,28.138452148437523,21.54607582092285,44.655762649661305,254.21424865722656,4.689035415649414
3887,NSRDB,405740,33.49,-107.74,2165,2015,6,11,23,30,538,26.237268066406273,25.233427047729492,57.12427095640985,262.51025390625,4.768813610076904
